date,tws,tws_error
2002-04-17 12:00:00,11.469518708686152,8.714049181092749
2002-05-10 12:00:00,11.28015131240291,5.265839086336133
2002-08-16 12:00:00,-5.429168927011381,3.9911256140042006
2002-09-16 00:00:00,-12.817794115331859,5.551874589321888
2002-10-16 12:00:00,-16.09897395601978,3.236076801270845
2002-11-16 00:00:00,-10.28261136284623,3.172331861535332
2002-12-16 12:00:00,-4.731813795729948,3.5535697634187415
2003-01-16 12:00:00,8.2946924560336,4.462539066336096
2003-02-15 00:00:00,11.915601660185791,3.3573771573718494
2003-03-16 12:00:00,11.5449064059342,2.6932286892185355
2003-04-16 00:00:00,8.393706178265685,2.4958014518035263
2003-05-11 12:00:00,15.216166461820562,2.706723814984238
2003-07-16 12:00:00,-1.914184847072965,1.8273108331614014
2003-08-16 12:00:00,-7.275205221224322,1.8406969753538425
2003-09-16 00:00:00,-11.835325074938241,1.8213171802797232
2003-10-16 00:00:00,-11.032019859644452,1.8637810057900672
2003-11-16 00:00:00,-11.381405907311992,1.8716008639212183
2003-12-16 12:00:00,-0.5753757277407502,1.8568099603418535
2004-01-07 12:00:00,9.782270542812869,2.376872706095032
2004-02-17 00:00:00,13.870358529064081,1.9097859377562996
2004-03-16 12:00:00,14.549274154686703,1.8076915840920573
2004-04-16 00:00:00,9.622538394921166,1.848714505814286
2004-05-16 12:00:00,9.986416807692143,1.941098284824756
2004-06-16 00:00:00,-2.1892258244945926,1.9433774061855111
2004-07-16 12:00:00,-6.380636881779711,1.7584661155816035
2004-08-16 12:00:00,-11.266503553157824,1.905234313502205
2004-09-16 00:00:00,-14.29348203078263,2.031102312974827
2004-10-16 12:00:00,-14.278036845453778,1.7970936808254598
2004-11-16 00:00:00,-5.532971441082612,1.9884277671276829
2004-12-16 12:00:00,-5.36491739962434,2.0011486393736715
2005-01-16 12:00:00,9.817098353894936,1.8593555790702203
2005-02-15 00:00:00,11.221013628201426,2.003891616076229
2005-03-16 12:00:00,16.546738877734043,2.037477035841479
2005-04-16 00:00:00,18.700637751782867,2.0028637023383773
2005-05-16 12:00:00,15.622541265607797,2.067923996664543
2005-06-16 00:00:00,11.307067034648641,2.129629673590323
2005-07-16 12:00:00,5.623901532736274,2.0077589295788707
2005-08-16 12:00:00,-2.898659975118758,1.976095949461868
2005-09-16 00:00:00,-6.781648316755358,1.951154343110351
2005-10-16 12:00:00,-8.148644747207529,1.9332679359736857
2005-11-16 00:00:00,-6.332096382851261,1.9134289720666133
2005-12-16 12:00:00,2.146341892347527,2.5549710507641676
2006-01-16 12:00:00,21.554149088997733,2.1441801728295924
2006-02-15 00:00:00,18.885689452980504,2.0782132853243094
2006-03-16 12:00:00,23.256274938932112,1.9540692532877357
2006-04-16 00:00:00,30.436448819452245,1.9598346945923197
2006-05-16 12:00:00,19.08010246111385,1.9248593413302175
2006-06-16 00:00:00,19.96817665647394,2.19065141145712
2006-07-16 12:00:00,10.31187690134342,2.0920657454665683
2006-08-16 12:00:00,0.88059664307349,1.907136069476538
2006-09-16 00:00:00,-3.3555007645834642,2.0511364911723224
2006-10-16 12:00:00,-7.0394627278120225,1.9445126830639068
2006-11-16 00:00:00,-5.991124365651107,1.9219314789142248
2006-12-16 12:00:00,3.8505787942278196,2.027742593264364
