# title: ["JPL GRACE and GRACE-FO MASCON RL06.3Mv04 CRI"]
# product_version: ["v3.0"]
# id: ["10.5067/TEMSC-3JC634"]
# months_missing: ["2002-06;2002-07;2003-06;2011-01;2011-06;2012-05;2012-10;2013-03;2013-08;2013-09;2014-02;2014-07;2014-12;2015-06;2015-10;2015-11;2016-04;2016-09;2016-10;2017-02;2017-07;2017-08;2017-09;2017-10;2017-11;2017-12;2018-01;2018-02;2018-03;2018-04;2018-05;2018-08;2018-09"]
# journal_reference: ["Watkins, M. M., D. N. Wiese, D.-N. Yuan, C. Boening, and F. W. Landerer (2015) Improved methods for observing Earth's time variable mass distribution with GRACE using spherical cap mascons, J. Geophys. Res., 120, doi:10.1002/2014JB011547. "]
# date_created: ["2026-04-14T10:04:20Z"]
# total_area_GRACE: 36744.818
# total_area_units: km^2
#
date,tws,tws_error
01/15/2004,2.957921124719042,0.7598383465996795
02/15/2004,3.582749633139712,0.6474999624558565
03/15/2004,4.8818685944864395,0.6064256374194639
04/15/2004,3.325307891861809,0.6164524428086301
05/15/2004,2.411756807489709,0.643845164399602
06/15/2004,-1.5614855414482394,0.6452911812315704
07/15/2004,-2.9462727704477363,0.5855023597369348
08/15/2004,-3.817851942143543,0.628200980131061
09/15/2004,-5.266000934043528,0.6700050545953564
10/15/2004,-5.010315485829067,0.5977549254078058
11/15/2004,-1.8655138725283504,0.6589529743281434
12/15/2004,-1.4573263499496574,0.6674941107589009
01/15/2005,5.440984668507476,0.6242250137071013
02/15/2005,7.7732571279087574,0.665052327051476
03/15/2005,9.493583191485476,0.672257537194086
04/15/2005,9.470150146501004,0.6605596956558993
05/15/2005,7.914354200262935,0.6796966894800924
06/15/2005,6.160576107155961,0.6993748539425312
07/15/2005,3.9921848296308378,0.6618915379088581
08/15/2005,1.8097763650802796,0.6517039745360252
09/15/2005,-0.014677621667322338,0.6439284263895063
10/15/2005,-1.0521420171919755,0.6370419444794984
11/15/2005,-0.7765184009173565,0.6290669550769659
12/15/2005,1.7601985930779669,0.8249972150247121
01/15/2006,7.832977044793737,0.7043361371167578
02/15/2006,6.844750025170598,0.6820873943210376
03/15/2006,8.423172904862954,0.6474440748116367
04/15/2006,11.296609307041342,0.6489346485061657
05/15/2006,8.212623872373866,0.6391006367288898
06/15/2006,7.901179878494781,0.7215945059242026
07/15/2006,4.156345778847841,0.6932963524402037
08/15/2006,1.3944641277320398,0.6363031394406483
09/15/2006,-0.45951649803126693,0.6808340727662459
10/15/2006,-1.2423123599758394,0.6490256246200634
11/15/2006,-1.880933826648846,0.6397745200180905
12/15/2006,1.1913959806326822,0.6719061348513676
01/15/2007,1.4774554843925083,0.6836523555163915
02/15/2007,1.8229849033975225,0.6599882378474471
03/15/2007,3.4360043756109864,0.6289560907365317
04/15/2007,3.4219262997144138,0.6456761442223997
05/15/2007,0.09094378700433037,0.6249253800554043
06/15/2007,-1.343120299646667,0.6401057031260909
07/15/2007,-2.9423027662292807,0.6251197470969865
08/15/2007,-3.6876505551159204,0.6947081220317406
09/15/2007,-4.757148595265243,0.6888080613897509
10/15/2007,-4.744792078367551,0.7130689044511669
11/15/2007,-4.559910119700291,0.7390691007704479
12/15/2007,-3.6189985462767127,0.6849874173255476
01/15/2008,-1.38004255529723,0.6696908211766818
02/15/2008,2.8246569258299807,0.735107957987331
03/15/2008,3.6744179744365018,0.6722387017617352
04/15/2008,1.028519179479615,0.7409891671719084
05/15/2008,-1.4752481653968248,0.6941745370956112
06/15/2008,-3.0206410947416917,0.6525960817386981
07/15/2008,-4.165366599653977,0.674193475564866
08/15/2008,-4.648017748865654,0.6575504880884778
09/15/2008,-6.095904007083374,0.656276489829523
10/15/2008,-6.7624674223454955,0.6412984830456631
11/15/2008,-6.596981099669741,0.7087844738862775
12/15/2008,-6.073375396278522,0.6980012794702845
01/15/2009,-4.094954128875926,0.6908747352743334
02/15/2009,-1.6924202692875587,0.7284099629357711
03/15/2009,-0.47064825973208957,0.7242287451629882
04/15/2009,-1.463723223008887,0.6490271591408452
05/15/2009,-2.159184688835366,0.6442429552469622
06/15/2009,-3.6746893353502226,0.6578537841658265
07/15/2009,-4.276677814027841,0.7540279647052419
08/15/2009,-6.216368803473611,0.7215129272199556
09/15/2009,-7.00165277147966,0.690411883704543
10/15/2009,-7.896260975542258,0.7324103230074086
11/15/2009,-8.059983437449317,0.7417772935603602
12/15/2009,-5.2999097674624664,0.7441101437541315
01/15/2010,-3.0937674821794614,0.7396449426112806
