# title: ["JPL GRACE and GRACE-FO MASCON RL06.3Mv04 CRI"]
# product_version: ["v3.0"]
# id: ["10.5067/TEMSC-3JC634"]
# months_missing: ["2002-06;2002-07;2003-06;2011-01;2011-06;2012-05;2012-10;2013-03;2013-08;2013-09;2014-02;2014-07;2014-12;2015-06;2015-10;2015-11;2016-04;2016-09;2016-10;2017-02;2017-07;2017-08;2017-09;2017-10;2017-11;2017-12;2018-01;2018-02;2018-03;2018-04;2018-05;2018-08;2018-09"]
# journal_reference: ["Watkins, M. M., D. N. Wiese, D.-N. Yuan, C. Boening, and F. W. Landerer (2015) Improved methods for observing Earth's time variable mass distribution with GRACE using spherical cap mascons, J. Geophys. Res., 120, doi:10.1002/2014JB011547. "]
# date_created: ["2026-04-14T10:04:20Z"]
# total_area_GRACE: 73428.399
# total_area_units: km^2
#
date,tws,tws_error
01/15/2004,10.569704483845467,2.2846022326849007
02/15/2004,13.68337960364686,1.9270796028508692
03/15/2004,14.509921574307223,1.8112736380103052
04/15/2004,9.719156939739946,1.8480419989008072
05/15/2004,9.957307642691353,1.938069308463757
06/15/2004,-1.9980774629823106,1.943340025302338
07/15/2004,-6.248206576047856,1.7645287654128807
08/15/2004,-11.111228595102187,1.9004998550102798
09/15/2004,-14.25854738468362,2.029038903147408
10/15/2004,-14.277980505915032,1.8047661111512698
11/15/2004,-5.689267175851828,1.9852911229524661
12/15/2004,-5.364190331152889,2.00073154264242
01/15/2005,9.331096205240783,1.8639295319194507
02/15/2005,11.367721218800579,2.0044608604790297
03/15/2005,16.41178948077998,2.0363385470358777
04/15/2005,18.681690352622304,2.00343113403515
05/15/2005,15.723837697555258,2.0657908722604077
06/15/2005,11.387796109513333,2.1286181235708788
07/15/2005,5.808354140064151,2.0117546756525404
08/15/2005,-2.6108621614206466,1.9771171528715128
09/15/2005,-6.703839083618597,1.9515632188116256
10/15/2005,-8.094882488917674,1.933854391589282
11/15/2005,-6.3546865977275235,1.9137542012549424
12/15/2005,1.8710162661664835,2.533927650958429
01/15/2006,20.92449841636161,2.157431183527999
02/15/2006,18.95771549027214,2.076109149188097
03/15/2006,23.108038820852585,1.958277525560162
04/15/2006,30.320391661599206,1.9597401632737914
05/15/2006,19.459602751361157,1.9260060736944808
06/15/2006,19.95131578132528,2.1862941644058598
07/15/2006,10.6239957935748,2.0952980623842916
08/15/2006,1.204142140168047,1.9131015279589916
09/15/2006,-3.294938014916061,2.0487758117713115
10/15/2006,-6.889089363435074,1.9480085294317058
11/15/2006,-6.001518138105507,1.9223016623236704
12/15/2006,3.526086881891853,2.0242733764004246
01/15/2007,4.669450596589412,2.062215288604763
02/15/2007,5.787660642680976,1.9846635396095473
03/15/2007,12.252906380388545,1.8845396178854656
04/15/2007,11.602196556179042,1.9367640727726632
05/15/2007,2.1798053454042616,1.8713332950842319
06/15/2007,-3.0131180501136066,1.9182687130542164
07/15/2007,-6.948230601095775,1.872539845312873
08/15/2007,-10.214131323478798,2.0913306466298476
09/15/2007,-14.715995170600037,2.0772400592591
10/15/2007,-13.200084877011289,2.154942722292492
11/15/2007,-9.681665223390905,2.2311105537377225
12/15/2007,-6.465692154463905,2.057195836931968
01/15/2008,-1.2265670738507675,2.0069987038025103
02/15/2008,9.518489021319006,2.2106761514861986
03/15/2008,12.07548969813712,2.011652917022153
04/15/2008,4.504230117296385,2.226773783475736
05/15/2008,-1.9270463627656857,2.080486370710349
06/15/2008,-3.7566454633088875,1.9447129620056736
07/15/2008,-10.26407654654649,2.0110587593621
08/15/2008,-11.81877123298627,1.9589107721524186
09/15/2008,-15.017834867744149,1.9539151077971304
10/15/2008,-15.780437708823847,1.9091091720190707
11/15/2008,-15.669488082378324,2.1232678555454036
12/15/2008,-15.01682875120859,2.0920014645009952
01/15/2009,-7.842668974727905,2.072445570930547
02/15/2009,-3.357341979372866,2.196032398964193
03/15/2009,3.4718192725478865,2.1853742250170605
04/15/2009,0.5789046933830959,1.948933831165376
05/15/2009,-1.438689552203083,1.9386382329575593
06/15/2009,-6.227544099640381,1.9879343657984274
07/15/2009,-8.539162108349378,2.304185250446382
08/15/2009,-14.105295213241643,2.2067887651984504
09/15/2009,-16.615743976541083,2.110202116122154
10/15/2009,-17.894037890997886,2.246090114649283
11/15/2009,-19.0607734286344,2.280801814862917
12/15/2009,-13.334627202904876,2.287392545942002
01/15/2010,-5.360102582035958,2.2713099909131778
02/15/2010,4.227433248590756,2.2914819608938273
03/15/2010,4.307775374311175,2.457264279766766
04/15/2010,7.484458274493809,2.1938598651209023
05/15/2010,7.450604494301697,2.2003131608471724
06/15/2010,2.698204007991114,2.7081148574487646
07/15/2010,-4.129773124577378,2.085453234138244
08/15/2010,-12.074510139910046,1.8317819096309405
09/15/2010,-15.918916246870396,1.8405058268883279
10/15/2010,-16.936880337275618,1.9134753935637139
11/15/2010,-7.399407867457667,2.001830482307826
12/15/2010,0.9231018151569925,2.080947595884115
02/15/2011,5.469591757293941,2.4704006357916604
03/15/2011,17.504927914645457,2.241840685255522
04/15/2011,17.768212469613147,2.0680022055034155
05/15/2011,14.464966632345071,1.9682090070195537
07/15/2011,6.074330981686471,2.141565318849878
08/15/2011,-3.6447276134462516,2.016582076377334
09/15/2011,-7.421707795832685,1.9091436947118412
10/15/2011,-7.7180675363532965,1.8140455843453016
11/15/2011,-8.992169742337445,1.8432591230371467
01/15/2012,-10.412463005071558,1.688739036497669
02/15/2012,-5.884630141397706,1.8559858612337048
03/15/2012,0.23425459253121517,1.7118692669799938
04/15/2012,6.638793264655053,2.028636686936882
06/15/2012,-1.7552398410918801,1.8811014350663589
07/15/2012,-5.790076481704039,1.7013718040254489
08/15/2012,-12.456818275044744,1.72316691694781
09/15/2012,-14.271982201154936,1.9689263161896404
11/15/2012,-15.816247490874993,2.013979875956707
12/15/2012,-3.0189646329511213,1.8137286983555323
