# title: ["JPL GRACE and GRACE-FO MASCON RL06.3Mv04 CRI"]
# product_version: ["v3.0"]
# id: ["10.5067/TEMSC-3JC634"]
# months_missing: ["2002-06;2002-07;2003-06;2011-01;2011-06;2012-05;2012-10;2013-03;2013-08;2013-09;2014-02;2014-07;2014-12;2015-06;2015-10;2015-11;2016-04;2016-09;2016-10;2017-02;2017-07;2017-08;2017-09;2017-10;2017-11;2017-12;2018-01;2018-02;2018-03;2018-04;2018-05;2018-08;2018-09"]
# journal_reference: ["Watkins, M. M., D. N. Wiese, D.-N. Yuan, C. Boening, and F. W. Landerer (2015) Improved methods for observing Earth's time variable mass distribution with GRACE using spherical cap mascons, J. Geophys. Res., 120, doi:10.1002/2014JB011547. "]
# date_created: ["2026-04-14T10:04:20Z"]
# total_area_GRACE: 39984.864
# total_area_units: km^2
#
date,tws,tws_error
01/15/2004,0.8197644080304628,0.6643381030890116
02/15/2004,0.8222579466776201,0.5850389063012974
03/15/2004,2.5014137821832803,0.5413704680177662
04/15/2004,1.6785526093878824,0.5434836148353405
05/15/2004,0.18747694096802014,0.5603596131432145
06/15/2004,-2.4541357510187334,0.5619387431933284
07/15/2004,-3.1816316869534687,0.509337289345822
08/15/2004,-2.6384251992442915,0.5400600689208241
09/15/2004,-3.6719267092717462,0.5746966752795619
10/15/2004,-3.1313336083700416,0.5171589348113735
11/15/2004,-0.6951693457695596,0.5748755735551973
12/15/2004,0.04874423909608172,0.5941921453725906
01/15/2005,6.196910831150722,0.5626534221805349
02/15/2005,9.417806708266525,0.5800077726269839
03/15/2005,10.589531712505456,0.5765503333282244
04/15/2005,9.566785110061911,0.5644674832226367
05/15/2005,7.767077449676107,0.5765524313595333
06/15/2005,6.334742298759654,0.5909984205835677
07/15/2005,4.798393249792203,0.5624397781472253
08/15/2005,4.208786062973144,0.5581200839516915
09/15/2005,2.5005868589666957,0.5537202447932966
10/15/2005,1.6413975944080257,0.5443989886576196
11/15/2005,1.556210001347914,0.533214231017571
12/15/2005,2.636494382989242,0.6738113749265648
01/15/2006,5.98209258662769,0.5809060708949823
02/15/2006,4.793378837119779,0.5769745500697909
03/15/2006,5.653709720100996,0.5595141142072438
04/15/2006,7.598134942048641,0.563638615358459
05/15/2006,6.150772891439888,0.5579000855173792
06/15/2006,5.642552141557495,0.6183387555155357
07/15/2006,2.9234882884961886,0.5997228877841355
08/15/2006,2.0507833857554667,0.5583060484334521
09/15/2006,0.3437855454367882,0.5964792753229433
10/15/2006,0.2714107259353427,0.5746875541530809
11/15/2006,-0.6387729170674721,0.562555905437377
12/15/2006,1.1381515941635882,0.5853516266306927
01/15/2007,0.9229115175651168,0.5927930589131917
02/15/2007,0.7853422743066707,0.5777637019623105
03/15/2007,1.1867705894831346,0.5570346149890792
04/15/2007,1.3032243591169241,0.5694597785360989
05/15/2007,-1.016010196226934,0.5546291052936804
06/15/2007,-1.7377421942426046,0.5661594501680183
07/15/2007,-3.0202860786861,0.5539428158605859
08/15/2007,-2.8459990173049325,0.6060928405814554
09/15/2007,-3.1238737681910482,0.5981202890775706
10/15/2007,-3.5951015389941103,0.6149808195129993
11/15/2007,-4.365268379526075,0.6387729341261517
12/15/2007,-3.305607693221453,0.6020759894976637
01/15/2008,-1.5870597943181401,0.5926285155570508
02/15/2008,1.512079895345667,0.6439099444523443
03/15/2008,2.054724440029502,0.5977996660570903
04/15/2008,0.2032504926344616,0.6495660401910225
05/15/2008,-1.8750781217655481,0.6132857764789841
06/15/2008,-3.5271775633993308,0.586291302817356
07/15/2008,-3.1282652943354066,0.6034541028051327
08/15/2008,-3.283766953891313,0.5914857544520258
09/15/2008,-4.497411197453644,0.5914632523282779
10/15/2008,-5.441171932258047,0.5784494755203646
11/15/2008,-5.404425871732828,0.6276349581007818
12/15/2008,-4.426211492792759,0.6173246693006801
01/15/2009,-3.2424674725890386,0.6106273273758575
02/15/2009,-1.3547277897933254,0.6339911693529497
03/15/2009,-1.7823919304533702,0.6293844378151773
04/15/2009,-2.7343608475778467,0.5736348250169555
05/15/2009,-3.2413053044995053,0.5653386990105466
06/15/2009,-4.30879184928601,0.5698584891802834
07/15/2009,-4.523128126902661,0.6278325771192271
08/15/2009,-5.738472316104504,0.5997948616966993
09/15/2009,-5.986596250268265,0.5769313248229547
10/15/2009,-7.034344236378637,0.6043624416768245
11/15/2009,-6.9325162001345175,0.6059373363721023
12/15/2009,-4.1723110731652415,0.6094083182495883
01/15/2010,-3.1953007518924474,0.6083116506810536
02/15/2010,0.8351226529552136,0.6197452055859779
03/15/2010,1.399612481356972,0.66087317704508
04/15/2010,0.6383207168371662,0.5836556731416174
05/15/2010,-0.06146080448228208,0.5805605822156834
06/15/2010,-1.2451315129824012,0.6989243721305303
07/15/2010,-3.2211136503980926,0.5786392336350444
08/15/2010,-3.6240241539162543,0.5340269439460179
09/15/2010,-5.525350206700285,0.5513787151234336
10/15/2010,-5.05210560072402,0.5899570988295024
11/15/2010,-3.245880424476396,0.6215215640413968
12/15/2010,-0.6641896083424846,0.661548384109879
02/15/2011,1.5886909593990466,0.7834673319274337
03/15/2011,4.660063802538037,0.7383014187241731
04/15/2011,4.410322440744051,0.677038773170894
05/15/2011,3.277792558828243,0.6250809745139976
07/15/2011,0.44656947861904195,0.6588500517460794
08/15/2011,-0.8654628443056817,0.6107721138281224
09/15/2011,-1.1104369988717697,0.580559656707071
10/15/2011,-1.8715013235379492,0.5549804015309181
11/15/2011,-2.0564980850757446,0.5617924693734586
01/15/2012,-2.341209800636484,0.5204455088414254
02/15/2012,-1.889986692929749,0.5625621648805658
03/15/2012,-1.2565665883133383,0.5191976397548537
04/15/2012,-0.7860586091266175,0.6218388397011556
06/15/2012,-3.128898076761124,0.5761096950972818
07/15/2012,-4.162275532082437,0.5379801326866439
08/15/2012,-4.436165328632322,0.5340614778144076
09/15/2012,-5.124159715260711,0.606693522561427
11/15/2012,-6.246270329924881,0.6143783099069995
12/15/2012,-3.774097604017485,0.5640554372617327
01/15/2013,-2.0469972967694137,0.548605536639806
02/15/2013,-2.192172695826969,0.6017125756299749
04/15/2013,-4.996308682372883,0.625292747077113
05/15/2013,-5.9652425597610605,0.548460404733226
06/15/2013,-7.209781300238293,0.5747391283816122
07/15/2013,-7.94809861949548,0.5680607248637027
10/15/2013,-9.325637886108806,0.5678025031422745
11/15/2013,-9.71196949959873,0.5456216097691605
12/15/2013,-8.096277035164144,0.5522794409546051
01/15/2014,-8.489455198369816,0.6722537747001744
03/15/2014,-8.32770702513415,0.49911746875218066
04/15/2014,-8.394925092594194,0.5171947916817411
05/15/2014,-9.305075209791582,0.5146712854694927
06/15/2014,-10.638935930913016,0.5685373914349859
08/15/2014,-13.95329405393161,0.527958126705613
09/15/2014,-13.27289078238748,0.512662720834592
10/15/2014,-13.828570366850753,0.4950234996744231
11/15/2014,-14.195074703139515,0.4999540823896733
01/15/2015,-11.903800484420412,0.5786724305987927
02/15/2015,-10.853747000828,1.0267266218798146
03/15/2015,-10.374919138674587,0.4598608636467518
04/15/2015,-10.338938144027523,0.47534324898248576
07/15/2015,-15.261361616491364,0.552029312372381
08/15/2015,-14.949325198372438,0.5290433909196903
09/15/2015,-15.559339765159047,0.5876497044180977
12/15/2015,-13.82610680900006,0.603872016122739
01/15/2016,-11.370500052922585,0.5502749196639257
02/15/2016,-8.427278537607739,0.5132123018010376
03/15/2016,-8.244580632166251,0.5337003174024508
05/15/2016,-11.132051481818994,0.5808725827921583
06/15/2016,-12.326247813685073,0.5608382256291167
07/15/2016,-13.270037542421678,0.5908592737697289
08/15/2016,-13.959544735288288,0.6854789179037073
11/15/2016,-13.055087837268925,1.0935550095481157
12/15/2016,-10.923230684071806,1.1550466071651688
01/15/2017,-8.042411695494243,1.1542640654414325
03/15/2017,-5.616730900639056,1.1571353666698458
04/15/2017,-4.819879849540543,1.1363646870332027
05/15/2017,-5.305501069401066,1.074327815769066
06/15/2017,-6.743447868746224,1.0546374242636394
06/15/2018,-10.320357261077271,0.6821877973144637
07/15/2018,-10.788585514456587,0.6612904493894836
10/15/2018,-11.757463641747986,0.6531801038409865
11/15/2018,-13.02773147431155,0.5812496143865469
12/15/2018,-11.664940231283511,0.5627443225042101
01/15/2019,-8.060929527964243,0.5610470369498274
02/15/2019,-5.038118418230878,0.5748806361993383
03/15/2019,-1.6773318712424965,0.5566833197915475
04/15/2019,-4.653381961635544,0.554597199344025
05/15/2019,-5.141701963245362,0.5544755863657741
06/15/2019,-5.002419420927667,0.5579380784065089
07/15/2019,-6.707782662776092,0.5548255081599557
08/15/2019,-7.625127106945809,0.5568073913966926
09/15/2019,-9.431230256107215,0.5614144023352192
10/15/2019,-11.70836152550196,0.5498360645941741
11/15/2019,-11.684071865919336,0.5545537150724363
12/15/2019,-6.73104224664649,0.555329356129353
01/15/2020,-6.441646000150711,0.5686253216243249
02/15/2020,-6.871199876998576,0.5691519603700509
03/15/2020,-7.787672351091636,0.5586582755361276
04/15/2020,-6.469968509628801,0.5549499546581852
05/15/2020,-7.705393525907958,0.5560516883972499
06/15/2020,-8.822361848471209,0.5603984923444074
07/15/2020,-10.153491802950933,0.5538059919562383
08/15/2020,-12.207435314370425,0.5559645084798227
