STATION_ID,DATETIME,VALUE,UNITS,SENSOR_NUMBER,DURATION,DATA_FLAG,SENSOR_TYPE,OBS_DATE
PT6,2005-01-01,16849361.900898848,M3,15,M, ,STORAGE,20050101 0000
PT6,2005-02-01,16400374.512031559,M3,15,M, ,STORAGE,20050201 0000
PT6,2005-03-01,16940639.556877363,M3,15,M, ,STORAGE,20050301 0000
PT6,2005-04-01,17366190.790831253,M3,15,M, ,STORAGE,20050401 0000
PT6,2005-05-01,18811831.50443692,M3,15,M, ,STORAGE,20050501 0000
PT6,2005-06-01,16759317.726757882,M3,15,M, ,STORAGE,20050601 0000
PT6,2005-07-01,17274913.134852737,M3,15,M, ,STORAGE,20050701 0000
PT6,2005-08-01,16669273.552616915,M3,15,M, ,STORAGE,20050801 0000
PT6,2005-09-01,17030683.73101833,M3,15,M, ,STORAGE,20050901 0000
PT6,2005-10-01,17030683.73101833,M3,15,M, ,STORAGE,20051001 0000
PT6,2005-11-01,16610066.424414635,M3,15,M, ,STORAGE,20051101 0000
PT6,2005-12-01,17799142.915810425,M3,15,M, ,STORAGE,20051201 0000
