STATION_ID,DATETIME,VALUE,UNITS,SENSOR_NUMBER,DURATION,DATA_FLAG,SENSOR_TYPE,OBS_DATE,RESERVOIR_NAME,STATION_ID_INPUT
THD,2005-10-01,16101871.907345064,M3,15,M, ,STORAGE,20051001 0000,THERMALITO DIVERSION POOL,THD
THD,2005-11-01,16058700.0430309,M3,15,M, ,STORAGE,20051101 0000,THERMALITO DIVERSION POOL,THD
THD,2005-12-01,16295528.555840021,M3,15,M, ,STORAGE,20051201 0000,THERMALITO DIVERSION POOL,THD
TAB,2005-01-01,54070909.830732204,M3,15,M, ,STORAGE,20050101 0000,THERMALITO AFTERBAY,TAB
TAB,2005-02-01,40358292.24271665,M3,15,M, ,STORAGE,20050201 0000,THERMALITO AFTERBAY,TAB
TAB,2005-03-01,51354782.82445261,M3,15,M, ,STORAGE,20050301 0000,THERMALITO AFTERBAY,TAB
TAB,2005-04-01,57969945.91921985,M3,15,M, ,STORAGE,20050401 0000,THERMALITO AFTERBAY,TAB
TAB,2005-05-01,41606575.86231472,M3,15,M, ,STORAGE,20050501 0000,THERMALITO AFTERBAY,TAB
TAB,2005-06-01,44374509.10577131,M3,15,M, ,STORAGE,20050601 0000,THERMALITO AFTERBAY,TAB
TAB,2005-07-01,47983676.9624353,M3,15,M, ,STORAGE,20050701 0000,THERMALITO AFTERBAY,TAB
TAB,2005-08-01,58850651.95122877,M3,15,M, ,STORAGE,20050801 0000,THERMALITO AFTERBAY,TAB
TAB,2005-09-01,56511970.38723871,M3,15,M, ,STORAGE,20050901 0000,THERMALITO AFTERBAY,TAB
TAB,2005-10-01,38316879.80157554,M3,15,M, ,STORAGE,20051001 0000,THERMALITO AFTERBAY,TAB
TAB,2005-11-01,48658391.52757378,M3,15,M, ,STORAGE,20051101 0000,THERMALITO AFTERBAY,TAB
TAB,2005-12-01,38517937.34109578,M3,15,M, ,STORAGE,20051201 0000,THERMALITO AFTERBAY,TAB
TMT,2005-01-01,84053152.85599929,M3,15,M, ,STORAGE,20050101 0000,THERMALITO TOTAL,TMT
TMT,2005-02-01,69715159.97634715,M3,15,M, ,STORAGE,20050201 0000,THERMALITO TOTAL,TMT
TMT,2005-03-01,79833411.4897493,M3,15,M, ,STORAGE,20050301 0000,THERMALITO TOTAL,TMT
TMT,2005-04-01,86895095.00970873,M3,15,M, ,STORAGE,20050401 0000,THERMALITO TOTAL,TMT
TMT,2005-05-01,71322386.81067154,M3,15,M, ,STORAGE,20050501 0000,THERMALITO TOTAL,TMT
TMT,2005-06-01,74374020.87676406,M3,15,M, ,STORAGE,20050601 0000,THERMALITO TOTAL,TMT
TMT,2005-07-01,76916226.94394945,M3,15,M, ,STORAGE,20050701 0000,THERMALITO TOTAL,TMT
TMT,2005-08-01,88061968.82802866,M3,15,M, ,STORAGE,20050801 0000,THERMALITO TOTAL,TMT
TMT,2005-09-01,85656679.24481104,M3,15,M, ,STORAGE,20050901 0000,THERMALITO TOTAL,TMT
TMT,2005-10-01,67824232.31938682,M3,15,M, ,STORAGE,20051001 0000,THERMALITO TOTAL,TMT
TMT,2005-11-01,78129973.0720962,M3,15,M, ,STORAGE,20051101 0000,THERMALITO TOTAL,TMT
TMT,2005-12-01,67003966.89741775,M3,15,M, ,STORAGE,20051201 0000,THERMALITO TOTAL,TMT
FRL,2005-01-01,10142921.150153091,M3,15,M, ,STORAGE,20050101 0000,FRENCH LAKE,FRL
FRL,2005-02-01,10366181.36274919,M3,15,M, ,STORAGE,20050201 0000,FRENCH LAKE,FRL
FRL,2005-03-01,11429442.706715135,M3,15,M, ,STORAGE,20050301 0000,FRENCH LAKE,FRL
FRL,2005-04-01,13321603.845513,M3,15,M,r,STORAGE,20050401 0000,FRENCH LAKE,FRL
FRL,2005-05-01,17515442.0931745,M3,15,M,r,STORAGE,20050501 0000,FRENCH LAKE,FRL
FRL,2005-06-01,17071388.6316574,M3,15,M, ,STORAGE,20050601 0000,FRENCH LAKE,FRL
FRL,2005-07-01,16405308.439381748,M3,15,M,r,STORAGE,20050701 0000,FRENCH LAKE,FRL
FRL,2005-08-01,14185041.13179625,M3,15,M,r,STORAGE,20050801 0000,FRENCH LAKE,FRL
FRL,2005-09-01,8844064.775215574,M3,15,M,r,STORAGE,20050901 0000,FRENCH LAKE,FRL
FRL,2005-10-01,7968292.67055685,M3,15,M, ,STORAGE,20051001 0000,FRENCH LAKE,FRL
FRL,2005-11-01,8363006.85857205,M3,15,M,r,STORAGE,20051101 0000,FRENCH LAKE,FRL
FRL,2005-12-01,16898701.17440075,M3,15,M,r,STORAGE,20051201 0000,FRENCH LAKE,FRL
JCK,2005-01-01,45361294.57580931,M3,15,M, ,STORAGE,20050101 0000,JACKSON MEADOWS (NEVADA CO WD),JCK
JCK,2005-02-01,44302967.15919355,M3,15,M, ,STORAGE,20050201 0000,JACKSON MEADOWS (NEVADA CO WD),JCK
JCK,2005-03-01,43659089.63999376,M3,15,M, ,STORAGE,20050301 0000,JACKSON MEADOWS (NEVADA CO WD),JCK
JCK,2005-04-01,49462621.685654745,M3,15,M,r,STORAGE,20050401 0000,JACKSON MEADOWS (NEVADA CO WD),JCK
JCK,2005-05-01,77832703.94924724,M3,15,M,r,STORAGE,20050501 0000,JACKSON MEADOWS (NEVADA CO WD),JCK
JCK,2005-06-01,85110246.79077749,M3,15,M,r,STORAGE,20050601 0000,JACKSON MEADOWS (NEVADA CO WD),JCK
JCK,2005-07-01,78572793.05177574,M3,15,M,r,STORAGE,20050701 0000,JACKSON MEADOWS (NEVADA CO WD),JCK
JCK,2005-08-01,68334893.8001315,M3,15,M,r,STORAGE,20050801 0000,JACKSON MEADOWS (NEVADA CO WD),JCK
JCK,2005-09-01,55506682.6896375,M3,15,M,r,STORAGE,20050901 0000,JACKSON MEADOWS (NEVADA CO WD),JCK
JCK,2005-10-01,43393891.04492105,M3,15,M,,STORAGE,20051001 0000,JACKSON MEADOWS (NEVADA CO WD),JCK
JCK,2005-11-01,43465432.991498806,M3,15,M,,STORAGE,20051101 0000,JACKSON MEADOWS (NEVADA CO WD),JCK
JCK,2005-12-01,71665294.76150975,M3,15,M,,STORAGE,20051201 0000,JACKSON MEADOWS (NEVADA CO WD),JCK
BWN,2005-01-01,34167446.90006575,M3,15,M,r,STORAGE,20050101 0000,BOWMAN LAKE,BWN
BWN,2005-02-01,27876689.528573498,M3,15,M,r,STORAGE,20050201 0000,BOWMAN LAKE,BWN
BWN,2005-03-01,33925684.45990644,M3,15,M, ,STORAGE,20050301 0000,BOWMAN LAKE,BWN
BWN,2005-04-01,45638827.9892575,M3,15,M,r,STORAGE,20050401 0000,BOWMAN LAKE,BWN
BWN,2005-05-01,82149890.3806635,M3,15,M,r,STORAGE,20050501 0000,BOWMAN LAKE,BWN
BWN,2005-06-01,82766631.29943724,M3,15,M,r,STORAGE,20050601 0000,BOWMAN LAKE,BWN
BWN,2005-07-01,77092614.84671874,M3,15,M,r,STORAGE,20050701 0000,BOWMAN LAKE,BWN
BWN,2005-08-01,68334893.8001315,M3,15,M,r,STORAGE,20050801 0000,BOWMAN LAKE,BWN
BWN,2005-09-01,63277618.266186744,M3,15,M,r,STORAGE,20050901 0000,BOWMAN LAKE,BWN
BWN,2005-10-01,63524314.63369624,M3,15,M,r,STORAGE,20051001 0000,BOWMAN LAKE,BWN
BWN,2005-11-01,56863512.71093975,M3,15,M,r,STORAGE,20051101 0000,BOWMAN LAKE,BWN
BWN,2005-12-01,78597462.68852669,M3,15,M, ,STORAGE,20051201 0000,BOWMAN LAKE,BWN
BWS,2005-01-01,36800930.62322966,M3,15,M, ,STORAGE,20050101 0000,LAKE SPAULDING S YUBA SYSTEM,BWS
BWS,2005-02-01,24188578.834306475,M3,15,M, ,STORAGE,20050201 0000,LAKE SPAULDING S YUBA SYSTEM,BWS
BWS,2005-03-01,36866305.160619676,M3,15,M, ,STORAGE,20050301 0000,LAKE SPAULDING S YUBA SYSTEM,BWS
BWS,2005-04-01,61070919.25881427,M3,15,M, ,STORAGE,20050401 0000,LAKE SPAULDING S YUBA SYSTEM,BWS
BWS,2005-05-01,150231920.40409777,M3,15,M, ,STORAGE,20050501 0000,LAKE SPAULDING S YUBA SYSTEM,BWS
BWS,2005-06-01,158710874.55539927,M3,15,M, ,STORAGE,20050601 0000,LAKE SPAULDING S YUBA SYSTEM,BWS
BWS,2005-07-01,133100091.16240053,M3,15,M, ,STORAGE,20050701 0000,LAKE SPAULDING S YUBA SYSTEM,BWS
BWS,2005-08-01,105393622.12740858,M3,15,M, ,STORAGE,20050801 0000,LAKE SPAULDING S YUBA SYSTEM,BWS
BWS,2005-09-01,98102510.9856653,M3,15,M, ,STORAGE,20050901 0000,LAKE SPAULDING S YUBA SYSTEM,BWS
BWS,2005-10-01,70019829.99022138,M3,15,M, ,STORAGE,20051001 0000,LAKE SPAULDING S YUBA SYSTEM,BWS
BWS,2005-11-01,57153380.94276341,M3,15,M, ,STORAGE,20051101 0000,LAKE SPAULDING S YUBA SYSTEM,BWS
BWS,2005-12-01,120266946.12455633,M3,15,M, ,STORAGE,20051201 0000,LAKE SPAULDING S YUBA SYSTEM,BWS
SFL,2005-01-01,42595828.29602782,M3,15,M, ,STORAGE,20050101 0000,SCOTTS FLAT,SFL
SFL,2005-02-01,48401827.3053639,M3,15,M, ,STORAGE,20050201 0000,SCOTTS FLAT,SFL
SFL,2005-03-01,59881842.76741848,M3,15,M, ,STORAGE,20050301 0000,SCOTTS FLAT,SFL
SFL,2005-04-01,59685719.155248426,M3,15,M, ,STORAGE,20050401 0000,SCOTTS FLAT,SFL
SFL,2005-05-01,59881842.76741848,M3,15,M, ,STORAGE,20050501 0000,SCOTTS FLAT,SFL
SFL,2005-06-01,59452591.08795195,M3,15,M, ,STORAGE,20050601 0000,SCOTTS FLAT,SFL
SFL,2005-07-01,55610295.16399149,M3,15,M, ,STORAGE,20050701 0000,SCOTTS FLAT,SFL
SFL,2005-08-01,48590550.02650867,M3,15,M, ,STORAGE,20050801 0000,SCOTTS FLAT,SFL
SFL,2005-09-01,43427195.05453483,M3,15,M, ,STORAGE,20050901 0000,SCOTTS FLAT,SFL
SFL,2005-10-01,42738912.189183325,M3,15,M, ,STORAGE,20051001 0000,SCOTTS FLAT,SFL
SFL,2005-11-01,44183319.42095145,M3,15,M, ,STORAGE,20051101 0000,SCOTTS FLAT,SFL
SFL,2005-12-01,59881842.76741848,M3,15,M, ,STORAGE,20051201 0000,SCOTTS FLAT,SFL
BUL,2005-01-01,633487901.6821324,M3,15,M,r,STORAGE,20050101 0000,NEW BULLARDS BAR,BUL
BUL,2005-02-01,709535757.4124484,M3,15,M,r,STORAGE,20050201 0000,NEW BULLARDS BAR,BUL
BUL,2005-03-01,907513292.7843348,M3,15,M,r,STORAGE,20050301 0000,NEW BULLARDS BAR,BUL
BUL,2005-04-01,1035483332.9843752,M3,15,M,r,STORAGE,20050401 0000,NEW BULLARDS BAR,BUL
BUL,2005-05-01,1157485788.0543609,M3,15,M,r,STORAGE,20050501 0000,NEW BULLARDS BAR,BUL
BUL,2005-06-01,1127862488.2438202,M3,15,M,r,STORAGE,20050601 0000,NEW BULLARDS BAR,BUL
BUL,2005-07-01,995326098.2811788,M3,15,M,r,STORAGE,20050701 0000,NEW BULLARDS BAR,BUL
BUL,2005-08-01,906176198.4724333,M3,15,M,r,STORAGE,20050801 0000,NEW BULLARDS BAR,BUL
BUL,2005-09-01,873356947.220807,M3,15,M,r,STORAGE,20050901 0000,NEW BULLARDS BAR,BUL
BUL,2005-10-01,832480592.6063204,M3,15,M, ,STORAGE,20051001 0000,NEW BULLARDS BAR,BUL
BUL,2005-11-01,787472073.8360497,M3,15,M, ,STORAGE,20051101 0000,NEW BULLARDS BAR,BUL
BUL,2005-12-01,1031711345.525155,M3,15,M, ,STORAGE,20051201 0000,NEW BULLARDS BAR,BUL
ENG,2005-01-01,82104251.55267423,M3,15,M, ,STORAGE,20050101 0000,ENGLEBRIGHT (USACE),ENG
ENG,2005-02-01,80710417.07624556,M3,15,M, ,STORAGE,20050201 0000,ENGLEBRIGHT (USACE),ENG
ENG,2005-03-01,81361695.48647064,M3,15,M, ,STORAGE,20050301 0000,ENGLEBRIGHT (USACE),ENG
ENG,2005-04-01,77291205.4225639,M3,15,M, ,STORAGE,20050401 0000,ENGLEBRIGHT (USACE),ENG
ENG,2005-05-01,87196064.57807031,M3,15,M, ,STORAGE,20050501 0000,ENGLEBRIGHT (USACE),ENG
ENG,2005-06-01,78677639.00796728,M3,15,M, ,STORAGE,20050601 0000,ENGLEBRIGHT (USACE),ENG
ENG,2005-07-01,80768390.7226103,M3,15,M, ,STORAGE,20050701 0000,ENGLEBRIGHT (USACE),ENG
ENG,2005-08-01,80414381.43523416,M3,15,M, ,STORAGE,20050801 0000,ENGLEBRIGHT (USACE),ENG
ENG,2005-09-01,80519227.3914257,M3,15,M, ,STORAGE,20050901 0000,ENGLEBRIGHT (USACE),ENG
ENG,2005-10-01,78640634.55284086,M3,15,M, ,STORAGE,20051001 0000,ENGLEBRIGHT (USACE),ENG
ENG,2005-11-01,79457199.5292973,M3,15,M, ,STORAGE,20051101 0000,ENGLEBRIGHT (USACE),ENG
ENG,2005-12-01,97524008.00385554,M3,15,M, ,STORAGE,20051201 0000,ENGLEBRIGHT (USACE),ENG
RLL,2005-01-01,71815779.54569054,M3,15,M, ,STORAGE,20050101 0000,ROLLINS,RLL
RLL,2005-02-01,78696141.2355305,M3,15,M,r,STORAGE,20050201 0000,ROLLINS,RLL
RLL,2005-03-01,82273238.56441824,M3,15,M, ,STORAGE,20050301 0000,ROLLINS,RLL
RLL,2005-04-01,81903194.013154,M3,15,M, ,STORAGE,20050401 0000,ROLLINS,RLL
RLL,2005-05-01,82026542.19690874,M3,15,M, ,STORAGE,20050501 0000,ROLLINS,RLL
RLL,2005-06-01,81656497.6456445,M3,15,M, ,STORAGE,20050601 0000,ROLLINS,RLL
RLL,2005-07-01,81039756.72687075,M3,15,M, ,STORAGE,20050701 0000,ROLLINS,RLL
RLL,2005-08-01,79559578.52181375,M3,15,M, ,STORAGE,20050801 0000,ROLLINS,RLL
RLL,2005-09-01,64264403.73622475,M3,15,M, ,STORAGE,20050901 0000,ROLLINS,RLL
RLL,2005-10-01,81903194.013154,M3,15,M,r,STORAGE,20051001 0000,ROLLINS,RLL
RLL,2005-11-01,78326096.68426624,M3,15,M,r,STORAGE,20051101 0000,ROLLINS,RLL
RLL,2005-12-01,84616854.05575849,M3,15,M,r,STORAGE,20051201 0000,ROLLINS,RLL
CFW,2005-01-01,130379030.22877075,M3,15,M, ,STORAGE,20050101 0000,BEAR RIVER AT CAMP FAR WEST DAM,CFW
CFW,2005-02-01,131242467.51505399,M3,15,M, ,STORAGE,20050201 0000,BEAR RIVER AT CAMP FAR WEST DAM,CFW
CFW,2005-03-01,131735860.25007299,M3,15,M, ,STORAGE,20050301 0000,BEAR RIVER AT CAMP FAR WEST DAM,CFW
CFW,2005-04-01,127665370.18616624,M3,15,M, ,STORAGE,20050401 0000,BEAR RIVER AT CAMP FAR WEST DAM,CFW
CFW,2005-05-01,129268896.574978,M3,15,M, ,STORAGE,20050501 0000,BEAR RIVER AT CAMP FAR WEST DAM,CFW
CFW,2005-06-01,122484746.46846674,M3,15,M, ,STORAGE,20050601 0000,BEAR RIVER AT CAMP FAR WEST DAM,CFW
CFW,2005-07-01,86960469.54709874,M3,15,M, ,STORAGE,20050701 0000,BEAR RIVER AT CAMP FAR WEST DAM,CFW
CFW,2005-08-01,46625613.4592955,M3,15,M, ,STORAGE,20050801 0000,BEAR RIVER AT CAMP FAR WEST DAM,CFW
CFW,2005-09-01,33427357.79753725,M3,15,M, ,STORAGE,20050901 0000,BEAR RIVER AT CAMP FAR WEST DAM,CFW
CFW,2005-10-01,23929547.6484215,M3,15,M, ,STORAGE,20051001 0000,BEAR RIVER AT CAMP FAR WEST DAM,CFW
CFW,2005-11-01,29726912.28489475,M3,15,M, ,STORAGE,20051101 0000,BEAR RIVER AT CAMP FAR WEST DAM,CFW
CFW,2005-12-01,153938533.325928,M3,15,M, ,STORAGE,20051201 0000,BEAR RIVER AT CAMP FAR WEST DAM,CFW
CPL,2005-01-01,13333938.663888475,M3,15,M, ,STORAGE,20050101 0000,CAPLES LAKE (EID),CPL
CPL,2005-02-01,13172352.543169752,M3,15,M, ,STORAGE,20050201 0000,CAPLES LAKE (EID),CPL
CPL,2005-03-01,13939578.246124297,M3,15,M, ,STORAGE,20050301 0000,CAPLES LAKE (EID),CPL
CPL,2005-04-01,15699756.82830458,M3,15,M, ,STORAGE,20050401 0000,CAPLES LAKE (EID),CPL
CPL,2005-05-01,22065756.59188723,M3,15,M, ,STORAGE,20050501 0000,CAPLES LAKE (EID),CPL
CPL,2005-06-01,27031754.46985346,M3,15,M, ,STORAGE,20050601 0000,CAPLES LAKE (EID),CPL
CPL,2005-07-01,27416600.803168282,M3,15,M, ,STORAGE,20050701 0000,CAPLES LAKE (EID),CPL
CPL,2005-08-01,24382235.48280143,M3,15,M, ,STORAGE,20050801 0000,CAPLES LAKE (EID),CPL
CPL,2005-09-01,22106461.492526293,M3,15,M, ,STORAGE,20050901 0000,CAPLES LAKE (EID),CPL
CPL,2005-10-01,19461876.432824455,M3,15,M, ,STORAGE,20051001 0000,CAPLES LAKE (EID),CPL
CPL,2005-11-01,14793147.677707167,M3,15,M, ,STORAGE,20051101 0000,CAPLES LAKE (EID),CPL
CPL,2005-12-01,15696056.382791936,M3,15,M, ,STORAGE,20051201 0000,CAPLES LAKE (EID),CPL
SIV,2005-01-01,2639651.13235165,M3,15,M,r,STORAGE,20050101 0000,SILVER LAKE RESERVOIR,SIV
SIV,2005-02-01,2787668.95285735,M3,15,M,r,STORAGE,20050201 0000,SILVER LAKE RESERVOIR,SIV
SIV,2005-03-01,3404409.8716311,M3,15,M,r,STORAGE,20050301 0000,SILVER LAKE RESERVOIR,SIV
SIV,2005-04-01,4440534.615170999,M3,15,M,r,STORAGE,20050401 0000,SILVER LAKE RESERVOIR,SIV
SIV,2005-05-01,5748025.36297135,M3,15,M,r,STORAGE,20050501 0000,SILVER LAKE RESERVOIR,SIV
SIV,2005-06-01,10262568.8883952,M3,15,M,r,STORAGE,20050601 0000,SILVER LAKE RESERVOIR,SIV
SIV,2005-07-01,9929528.792257374,M3,15,M,r,STORAGE,20050701 0000,SILVER LAKE RESERVOIR,SIV
SIV,2005-08-01,8449350.587200375,M3,15,M,r,STORAGE,20050801 0000,SILVER LAKE RESERVOIR,SIV
SIV,2005-09-01,5834369.091599675,M3,15,M,r,STORAGE,20050901 0000,SILVER LAKE RESERVOIR,SIV
SIV,2005-10-01,3890401.715624815,M3,15,M, ,STORAGE,20051001 0000,SILVER LAKE RESERVOIR,SIV
SIV,2005-11-01,2206699.0073724776,M3,15,M, ,STORAGE,20051101 0000,SILVER LAKE RESERVOIR,SIV
SIV,2005-12-01,6177277.042437879,M3,15,M,e,STORAGE,20051201 0000,SILVER LAKE RESERVOIR,SIV
LON,2005-01-01,23933248.09393414,M3,15,M, ,STORAGE,20050101 0000,LOON LAKE (SMUD),LON
LON,2005-02-01,24483380.993480325,M3,15,M, ,STORAGE,20050201 0000,LOON LAKE (SMUD),LON
LON,2005-03-01,30328851.42161793,M3,15,M, ,STORAGE,20050301 0000,LOON LAKE (SMUD),LON
LON,2005-04-01,32452907.145874724,M3,15,M, ,STORAGE,20050401 0000,LOON LAKE (SMUD),LON
LON,2005-05-01,87529104.67420815,M3,15,M, ,STORAGE,20050501 0000,LOON LAKE (SMUD),LON
LON,2005-06-01,91838890.2145991,M3,15,M, ,STORAGE,20050601 0000,LOON LAKE (SMUD),LON
LON,2005-07-01,83837293.53442848,M3,15,M, ,STORAGE,20050701 0000,LOON LAKE (SMUD),LON
LON,2005-08-01,74763801.13742907,M3,15,M, ,STORAGE,20050801 0000,LOON LAKE (SMUD),LON
LON,2005-09-01,69537538.59174031,M3,15,M, ,STORAGE,20050901 0000,LOON LAKE (SMUD),LON
LON,2005-10-01,55782982.62124813,M3,15,M, ,STORAGE,20051001 0000,LOON LAKE (SMUD),LON
LON,2005-11-01,55010822.9909434,M3,15,M, ,STORAGE,20051101 0000,LOON LAKE (SMUD),LON
LON,2005-12-01,81955000.25033098,M3,15,M, ,STORAGE,20051201 0000,LOON LAKE (SMUD),LON
LVY,2005-01-01,3786789.241270825,M3,15,M,r,STORAGE,20050101 0000,LAKE VALLEY RESERVOIR,LVY
LVY,2005-02-01,3959476.698527475,M3,15,M,r,STORAGE,20050201 0000,LAKE VALLEY RESERVOIR,LVY
LVY,2005-03-01,5550668.2689637495,M3,15,M,r,STORAGE,20050301 0000,LAKE VALLEY RESERVOIR,LVY
LVY,2005-04-01,7489701.71758842,M3,15,M, ,STORAGE,20050401 0000,LAKE VALLEY RESERVOIR,LVY
LVY,2005-05-01,9300453.055108149,M3,15,M,r,STORAGE,20050501 0000,LAKE VALLEY RESERVOIR,LVY
LVY,2005-06-01,9621158.3328705,M3,15,M,r,STORAGE,20050601 0000,LAKE VALLEY RESERVOIR,LVY
LVY,2005-07-01,9152435.23460245,M3,15,M,r,STORAGE,20050701 0000,LAKE VALLEY RESERVOIR,LVY
LVY,2005-08-01,7733931.121422824,M3,15,M,r,STORAGE,20050801 0000,LAKE VALLEY RESERVOIR,LVY
LVY,2005-09-01,6734810.83300935,M3,15,M,r,STORAGE,20050901 0000,LAKE VALLEY RESERVOIR,LVY
LVY,2005-10-01,6029259.221932179,M3,15,M, ,STORAGE,20051001 0000,LAKE VALLEY RESERVOIR,LVY
LVY,2005-11-01,5266967.446327825,M3,15,M, ,STORAGE,20051101 0000,LAKE VALLEY RESERVOIR,LVY
LVY,2005-12-01,9423801.2388629,M3,15,M,r,STORAGE,20051201 0000,LAKE VALLEY RESERVOIR,LVY
ICH,2005-01-01,23189458.545893,M3,15,M,r,STORAGE,20050101 0000,ICE HOUSE (SMUD),ICH
ICH,2005-02-01,19118968.48198625,M3,15,M,r,STORAGE,20050201 0000,ICE HOUSE (SMUD),ICH
ICH,2005-03-01,22942762.1783835,M3,15,M,r,STORAGE,20050301 0000,ICE HOUSE (SMUD),ICH
ICH,2005-04-01,24669636.750949997,M3,15,M,r,STORAGE,20050401 0000,ICE HOUSE (SMUD),ICH
ICH,2005-05-01,51066148.0744665,M3,15,M,r,STORAGE,20050501 0000,ICE HOUSE (SMUD),ICH
ICH,2005-06-01,51559540.809485495,M3,15,M,r,STORAGE,20050601 0000,ICE HOUSE (SMUD),ICH
ICH,2005-07-01,49585969.869409494,M3,15,M,r,STORAGE,20050701 0000,ICE HOUSE (SMUD),ICH
ICH,2005-08-01,45515479.80550275,M3,15,M,r,STORAGE,20050801 0000,ICE HOUSE (SMUD),ICH
ICH,2005-09-01,43048516.13040775,M3,15,M,r,STORAGE,20050901 0000,ICE HOUSE (SMUD),ICH
ICH,2005-10-01,31020834.732482076,M3,15,M,,STORAGE,20051001 0000,ICE HOUSE (SMUD),ICH
ICH,2005-11-01,30862949.057275996,M3,15,M,,STORAGE,20051101 0000,ICE HOUSE (SMUD),ICH
ICH,2005-12-01,43202701.360101186,M3,15,M,,STORAGE,20051201 0000,ICE HOUSE (SMUD),ICH
FMD,2005-01-01,66159031.83869771,M3,15,M, ,STORAGE,20050101 0000,FRENCH MEADOWS,FMD
FMD,2005-02-01,68137536.7061239,M3,15,M, ,STORAGE,20050201 0000,FRENCH MEADOWS,FMD
FMD,2005-03-01,81786013.23858698,M3,15,M, ,STORAGE,20050301 0000,FRENCH MEADOWS,FMD
FMD,2005-04-01,95594842.40993124,M3,15,M,r,STORAGE,20050401 0000,FRENCH MEADOWS,FMD
FMD,2005-05-01,160661009.34056187,M3,15,M, ,STORAGE,20050501 0000,FRENCH MEADOWS,FMD
FMD,2005-06-01,164434230.28161967,M3,15,M, ,STORAGE,20050601 0000,FRENCH MEADOWS,FMD
FMD,2005-07-01,152581703.30462575,M3,15,M,r,STORAGE,20050701 0000,FRENCH MEADOWS,FMD
FMD,2005-08-01,134449520.2926775,M3,15,M,r,STORAGE,20050801 0000,FRENCH MEADOWS,FMD
FMD,2005-09-01,118044211.85329574,M3,15,M,r,STORAGE,20050901 0000,FRENCH MEADOWS,FMD
FMD,2005-10-01,102861283.91492356,M3,15,M, ,STORAGE,20051001 0000,FRENCH MEADOWS,FMD
FMD,2005-11-01,88301264.30451287,M3,15,M, ,STORAGE,20051101 0000,FRENCH MEADOWS,FMD
FMD,2005-12-01,129690747.36341923,M3,15,M, ,STORAGE,20051201 0000,FRENCH MEADOWS,FMD
UNV,2005-01-01,212940903.5431751,M3,15,M, ,STORAGE,20050101 0000,UNION VALLEY,UNV
UNV,2005-02-01,205998867.76145777,M3,15,M, ,STORAGE,20050201 0000,UNION VALLEY,UNV
UNV,2005-03-01,231686127.02838445,M3,15,M, ,STORAGE,20050301 0000,UNION VALLEY,UNV
UNV,2005-04-01,253665539.89164338,M3,15,M, ,STORAGE,20050401 0000,UNION VALLEY,UNV
UNV,2005-05-01,329141060.0493373,M3,15,M, ,STORAGE,20050501 0000,UNION VALLEY,UNV
UNV,2005-06-01,338853496.0381864,M3,15,M, ,STORAGE,20050601 0000,UNION VALLEY,UNV
UNV,2005-07-01,318681134.0669345,M3,15,M, ,STORAGE,20050701 0000,UNION VALLEY,UNV
UNV,2005-08-01,267522474.854652,M3,15,M, ,STORAGE,20050801 0000,UNION VALLEY,UNV
UNV,2005-09-01,235530889.91602,M3,15,M, ,STORAGE,20050901 0000,UNION VALLEY,UNV
UNV,2005-10-01,218605052.1411932,M3,15,M, ,STORAGE,20051001 0000,UNION VALLEY,UNV
UNV,2005-11-01,206536665.84262848,M3,15,M, ,STORAGE,20051101 0000,UNION VALLEY,UNV
UNV,2005-12-01,269107499.0159005,M3,15,M, ,STORAGE,20051201 0000,UNION VALLEY,UNV
HHL,2005-01-01,95101449.67491224,M3,15,M,r,STORAGE,20050101 0000,HELL HOLE (PCWA),HHL
HHL,2005-02-01,97445065.1662525,M3,15,M,r,STORAGE,20050201 0000,HELL HOLE (PCWA),HHL
HHL,2005-03-01,121520163.6715046,M3,15,M, ,STORAGE,20050301 0000,HELL HOLE (PCWA),HHL
HHL,2005-04-01,159184531.58101752,M3,15,M, ,STORAGE,20050401 0000,HELL HOLE (PCWA),HHL
HHL,2005-05-01,257296910.4213832,M3,15,M, ,STORAGE,20050501 0000,HELL HOLE (PCWA),HHL
HHL,2005-06-01,252247035.77846375,M3,15,M,r,STORAGE,20050601 0000,HELL HOLE (PCWA),HHL
HHL,2005-07-01,233498111.84774172,M3,15,M,r,STORAGE,20050701 0000,HELL HOLE (PCWA),HHL
HHL,2005-08-01,206769793.90992495,M3,15,M, ,STORAGE,20050801 0000,HELL HOLE (PCWA),HHL
HHL,2005-09-01,186132409.28591773,M3,15,M,r,STORAGE,20050901 0000,HELL HOLE (PCWA),HHL
HHL,2005-10-01,188735055.96314296,M3,15,M, ,STORAGE,20051001 0000,HELL HOLE (PCWA),HHL
HHL,2005-11-01,164693261.46750465,M3,15,M, ,STORAGE,20051101 0000,HELL HOLE (PCWA),HHL
HHL,2005-12-01,244307113.19017047,M3,15,M, ,STORAGE,20051201 0000,HELL HOLE (PCWA),HHL
EDN,2005-01-01,18378879.37945775,M3,15,M,e,STORAGE,20050101 0000,STUMPY MEADOWS RESERVOIR(MARK EDSON DAM),EDN
EDN,2005-02-01,20352450.31953375,M3,15,M,e,STORAGE,20050201 0000,STUMPY MEADOWS RESERVOIR(MARK EDSON DAM),EDN
EDN,2005-03-01,24669636.750949997,M3,15,M, ,STORAGE,20050301 0000,STUMPY MEADOWS RESERVOIR(MARK EDSON DAM),EDN
